day,Age,Location,Gender,Student,Employed,Unemployed,Marital_status,Restaurant
2,57,398,0,0,1,0,0,5
6,57,398,1,1,0,0,1,5
3,57,398,0,0,1,0,0,5
5,57,398,1,1,0,0,1,5
3,57,398,0,1,0,0,0,5
7,57,398,1,1,0,0,0,5
3,57,398,1,0,1,0,1,5
7,57,398,1,0,1,0,1,5
2,57,398,0,0,1,0,1,5
5,57,398,0,1,0,0,0,5
4,57,398,1,0,1,0,1,5
7,57,398,1,1,0,0,0,5
4,57,398,0,0,1,0,0,5
1,57,398,1,0,1,0,0,5
2,57,398,0,0,1,0,1,5
1,57,398,0,0,1,0,0,5
3,57,398,1,0,1,0,1,5
6,57,398,1,0,1,0,1,5
3,57,398,0,1,0,0,0,5
2,57,398,0,1,0,0,0,5
3,57,398,0,0,1,0,1,5
4,57,398,1,1,0,0,0,5
7,57,398,0,0,1,0,0,5
4,57,398,1,0,1,0,0,5
3,57,398,0,1,0,0,1,5
7,57,398,1,1,0,0,1,5
7,57,398,0,1,0,0,1,5
6,57,398,1,0,1,0,0,5
4,57,398,1,0,1,0,1,5
6,57,398,1,0,1,0,1,5
1,57,397,1,0,1,0,1,5
7,57,397,1,0,1,0,1,5
1,57,397,1,1,0,0,1,5
3,57,397,1,0,1,0,1,5
6,57,397,1,1,0,0,0,5
2,57,397,0,0,1,0,1,5
6,57,397,0,1,0,0,0,5
4,57,397,1,1,0,0,1,5
5,57,397,1,1,0,0,0,5
3,57,397,0,1,0,0,1,5
5,57,397,1,0,1,0,1,5
1,57,397,0,1,0,0,0,5
1,57,397,0,1,0,0,1,5
2,57,397,1,1,0,0,1,5
1,57,397,0,1,0,0,0,5
7,57,397,1,0,1,0,1,5
6,57,397,1,0,1,0,1,5
1,57,397,0,0,1,0,0,5
1,57,397,0,1,0,0,1,5
4,57,397,0,0,1,0,1,5
4,57,397,1,0,1,0,0,5
1,57,397,1,0,1,0,0,5
5,57,397,0,1,0,0,1,5
7,57,397,1,1,0,0,0,5
6,57,397,1,1,0,0,1,5
7,57,397,1,0,1,0,0,5
5,57,397,0,0,1,0,1,5
2,57,397,0,0,1,0,0,5
4,57,397,0,0,1,0,0,5
5,57,397,0,1,0,0,1,5
2,57,397,1,0,1,0,0,5
6,57,397,1,1,0,0,1,5
4,57,397,0,1,0,0,0,5
1,57,397,1,0,1,0,1,5
1,57,396,0,0,1,0,1,5
6,57,396,1,0,1,0,0,5
5,57,396,0,0,1,0,0,5
5,57,396,0,1,0,0,0,5
6,57,396,1,0,1,0,1,5
6,57,396,0,1,0,0,1,5
4,57,396,0,0,1,0,0,5
3,57,396,0,1,0,0,0,5
5,57,396,1,1,0,0,1,5
3,57,396,1,0,1,0,1,5
7,57,396,1,0,1,0,1,5
7,57,396,0,0,1,0,1,5
5,57,396,1,0,1,0,1,5
3,57,396,0,0,1,0,0,5
1,57,396,0,1,0,0,0,5
5,57,396,1,0,1,0,0,5
2,57,396,0,0,1,0,0,5
5,57,396,1,1,0,0,0,5
5,57,396,0,1,0,0,1,5
6,57,396,0,1,0,0,1,5
6,57,396,0,0,1,0,1,5
5,57,396,1,1,0,0,1,5
7,57,396,1,1,0,0,1,5
3,57,396,1,0,1,0,1,5
5,57,396,1,0,1,0,0,5
2,57,395,1,0,1,0,1,5
1,57,395,0,1,0,0,0,5
6,57,395,1,0,1,0,0,5
2,57,395,1,1,0,0,1,5
7,57,395,1,0,1,0,0,5
2,57,395,1,1,0,0,1,5
5,57,395,0,1,0,0,1,5
6,57,395,1,0,1,0,1,5
6,57,395,0,1,0,0,1,5
3,57,395,1,0,1,0,0,5
2,57,395,1,0,1,0,0,5
6,57,395,1,1,0,0,1,5
2,57,395,1,1,0,0,1,5
3,57,395,0,1,0,0,1,5
3,57,395,0,1,0,0,0,5
6,57,395,1,1,0,0,1,5
2,57,395,1,1,0,0,1,5
7,57,395,1,1,0,0,0,5
5,57,395,1,0,1,0,0,5
4,58,395,1,0,1,0,1,5
6,58,395,1,1,0,0,1,5
4,58,395,0,1,0,0,1,5
3,58,394,1,1,0,0,1,5
3,58,394,1,1,0,0,0,5
1,58,394,1,1,0,0,0,5
5,58,394,0,0,1,0,1,5
5,58,394,0,1,0,0,0,5
5,58,394,1,0,1,0,0,5
7,58,394,0,1,0,0,0,5
4,58,394,1,1,0,0,1,5
4,58,394,0,1,0,0,1,5
3,58,394,0,1,0,0,0,5
5,58,394,0,0,1,0,0,5
6,58,394,0,0,1,0,0,5
7,58,394,1,0,1,0,0,5
1,58,394,0,1,0,0,1,5
6,58,394,0,0,1,0,0,5
1,58,394,1,1,0,0,1,5
1,58,394,1,1,0,0,1,5
4,58,394,0,0,1,0,1,5
4,58,394,1,1,0,0,1,5
6,58,393,1,0,1,0,1,5
7,58,393,0,0,1,0,0,5
2,58,393,0,0,1,0,0,5
7,58,393,0,0,1,0,0,5
3,58,393,0,0,1,0,0,5
3,58,393,0,0,1,0,1,5
5,58,393,0,0,1,0,0,5
3,58,393,0,0,1,0,1,5
3,58,393,0,1,0,0,0,5
1,58,393,0,0,1,0,0,5
5,58,393,0,1,0,0,0,5
5,58,393,1,1,0,0,0,5
5,58,393,0,1,0,0,1,5
1,58,393,0,1,0,0,1,5
2,58,393,0,0,1,0,0,5
5,58,393,1,1,0,0,1,5
3,58,393,1,0,1,0,0,5
2,58,392,1,1,0,0,1,5
7,58,392,0,0,1,0,0,5
5,58,392,1,0,1,0,1,5
4,58,392,1,0,1,0,1,5
3,58,392,1,0,1,0,1,5
5,58,392,1,0,1,0,0,5
3,58,392,1,0,1,0,1,5
2,58,392,0,0,1,0,1,5
2,58,392,0,0,1,0,1,5
2,58,392,1,0,1,0,1,5
7,58,392,0,0,1,0,1,6
7,58,392,1,0,1,0,0,6
5,58,392,1,0,1,0,0,6
1,58,392,1,0,1,0,0,6
5,58,392,0,1,0,0,0,6
1,58,391,1,0,1,0,1,6
6,58,391,1,0,1,0,0,6
7,58,391,0,1,0,0,0,6
3,58,391,1,1,0,0,1,6
2,58,391,0,0,1,0,1,6
2,58,391,1,1,0,0,0,6
2,58,391,0,0,1,0,1,6
5,58,391,1,0,1,0,1,6
1,58,391,0,0,1,0,0,6
5,58,391,1,1,0,0,1,6
5,58,391,0,0,1,0,1,6
4,58,391,0,1,0,0,1,6
3,58,391,1,0,1,0,1,6
5,58,391,0,1,0,0,0,6
5,58,391,0,1,0,0,0,6
5,58,390,1,0,1,0,1,6
4,58,390,1,0,1,0,1,6
6,58,390,0,0,1,0,1,6
5,58,390,0,1,0,0,0,6
2,58,390,0,1,0,0,1,6
2,58,390,0,1,0,0,0,6
7,58,390,1,0,1,0,0,6
2,58,390,1,0,1,0,1,6
4,58,390,0,1,0,0,1,6
3,58,390,1,1,0,0,1,6
4,58,390,0,0,1,0,0,6
3,58,390,0,0,1,0,0,6
4,58,390,0,0,1,0,0,6
7,58,390,1,1,0,0,1,6
4,58,389,1,1,0,0,0,6
4,58,389,0,0,1,0,1,6
3,58,389,1,1,0,0,0,6
3,58,389,1,0,1,0,1,6
7,58,389,0,0,1,0,1,6
2,58,389,1,1,0,0,1,6
7,58,389,1,0,1,0,1,6
6,58,389,1,0,1,0,1,6
5,58,389,1,1,0,0,1,6
3,58,389,0,0,1,0,0,6
6,58,389,0,1,0,0,0,6
3,58,389,0,0,1,0,1,6
7,58,389,1,0,1,0,0,6
7,58,388,1,1,0,0,1,6
2,58,388,0,1,0,0,0,6
6,58,388,1,1,0,0,1,6
3,58,388,1,1,0,0,0,6
7,58,388,1,1,0,0,0,6
6,58,388,1,0,1,0,0,6
7,58,388,0,0,1,0,0,6
7,58,388,0,1,0,0,1,6
7,58,388,1,0,1,0,0,6
6,58,388,1,0,1,0,1,6
6,58,388,0,1,0,0,0,6
1,58,388,1,0,1,0,1,6
2,58,388,1,0,1,0,1,6
3,58,387,0,1,0,0,1,6
6,58,387,0,1,0,0,0,6
2,58,387,0,1,0,0,1,6
3,58,387,1,1,0,0,1,6
3,58,387,0,0,1,0,0,6
1,58,387,1,0,1,0,0,6
5,58,387,1,0,1,0,1,6
6,58,387,0,0,1,0,1,6
4,58,387,1,0,1,0,1,6
2,58,387,1,1,0,0,1,6
1,58,387,0,1,0,0,0,6
4,58,386,1,1,0,0,1,6
1,58,386,0,1,0,0,1,6
1,58,386,0,0,1,0,1,6
3,58,386,0,1,0,0,0,6
4,59,386,0,0,1,0,0,6
7,59,386,0,0,1,0,0,6
2,59,386,0,0,1,0,1,6
1,59,386,1,1,0,0,0,6
2,59,386,1,1,0,0,1,6
2,59,386,0,0,1,0,0,6
2,59,386,1,1,0,0,1,6
7,59,386,1,0,1,0,1,6
3,59,385,1,1,0,0,0,6
5,59,385,0,1,0,0,0,6
2,59,385,0,1,0,0,0,6
5,59,385,1,0,1,0,1,6
6,59,385,0,0,1,0,1,6
4,59,385,1,0,1,0,1,6
3,59,385,0,0,1,0,0,6
5,59,385,1,0,1,0,0,6
7,59,385,0,1,0,0,0,6
3,59,385,0,0,1,0,0,6
1,59,385,1,0,1,0,0,6
4,59,384,0,1,0,0,0,6
4,59,384,0,0,1,0,1,6
7,59,384,0,0,1,0,0,6
1,59,384,0,1,0,0,0,6
4,59,384,0,0,1,0,0,6
1,59,384,1,1,0,0,0,6
3,59,384,0,1,0,0,1,6
6,59,384,1,0,1,0,1,6
6,59,384,0,1,0,0,0,6
6,59,384,0,0,1,0,0,6
7,59,384,0,1,0,0,0,6
3,59,383,0,1,0,0,0,6
2,59,383,0,1,0,0,0,6
7,59,383,0,0,1,0,0,6
2,59,383,1,0,1,0,1,6
7,59,383,0,1,0,0,0,6
2,59,383,1,0,1,0,1,6
6,59,383,0,0,1,0,1,6
5,59,383,0,1,0,0,0,6
2,59,383,0,0,1,0,0,6
4,59,383,0,1,0,0,0,6
5,59,382,1,1,0,0,0,6
4,59,382,0,1,0,0,1,6
3,59,382,0,0,1,0,0,6
3,59,382,0,0,1,0,0,6
5,59,382,1,0,1,0,0,6
2,59,382,1,0,1,0,1,6
7,59,382,1,1,0,0,1,6
5,59,382,1,0,1,0,0,6
5,59,382,0,1,0,0,0,6
5,59,382,0,1,0,0,1,6
6,59,381,1,0,1,0,1,6
7,59,381,0,1,0,0,1,6
3,59,381,0,0,1,0,0,6
1,59,381,0,0,1,0,0,7
5,59,381,1,0,1,0,0,7
6,59,381,0,0,1,0,0,7
5,59,381,0,1,0,0,1,7
6,59,381,1,1,0,0,1,7
7,59,381,0,1,0,0,1,7
3,59,381,1,0,1,0,1,7
5,59,380,0,1,0,0,0,7
1,59,380,1,0,1,0,1,7
4,59,380,0,0,1,0,1,7
4,59,380,1,0,1,0,0,7
7,59,380,0,1,0,0,0,7
3,59,380,0,0,1,0,0,7
5,59,380,0,0,1,0,0,7
5,59,380,0,1,0,0,0,7
3,59,380,1,1,0,0,1,7
1,59,379,0,0,1,0,0,7
6,59,379,0,0,1,0,1,7
1,59,379,1,0,1,0,0,7
3,59,379,0,0,1,0,1,7
2,59,379,0,0,1,0,0,7
4,59,379,0,1,0,0,0,7
4,59,379,0,1,0,0,1,7
3,59,379,0,1,0,0,0,7
7,59,379,1,1,0,0,1,7
4,59,379,1,0,1,0,0,7
5,59,378,1,1,0,0,0,7
6,59,378,0,0,1,0,0,7
6,59,378,0,0,1,0,1,7
7,59,378,0,0,1,0,1,7
7,59,378,1,0,1,0,0,7
7,59,378,1,1,0,0,1,7
3,59,378,1,1,0,0,1,7
5,59,378,0,0,1,0,0,7
5,59,378,0,0,1,0,0,7
6,59,377,0,1,0,0,0,7
5,59,377,0,1,0,0,1,7
6,59,377,1,0,1,0,1,7
5,59,377,0,1,0,0,0,7
4,59,377,1,0,1,0,1,7
4,59,377,1,0,1,0,0,7
4,59,377,1,0,1,0,1,7
5,59,377,0,1,0,0,1,7
2,59,377,0,1,0,0,1,7
6,59,376,0,0,1,0,1,7
5,59,376,0,0,1,0,0,7
4,59,376,0,0,1,0,1,7
7,59,376,1,1,0,0,1,7
2,59,376,0,0,1,0,0,7
2,59,376,1,1,0,0,1,7
2,59,376,0,1,0,0,0,7
5,59,376,1,1,0,0,1,7
3,59,375,0,1,0,0,0,7
6,59,375,0,1,0,0,0,7
6,59,375,0,1,0,0,0,7
2,59,375,0,1,0,0,0,7
5,59,375,1,0,1,0,1,7
6,59,375,1,1,0,0,0,7
6,59,375,0,1,0,0,1,7
7,59,375,0,1,0,0,1,7
4,59,375,0,1,0,0,1,7
7,59,374,0,0,1,0,0,7
6,59,374,1,0,1,0,0,7
5,59,374,1,0,1,0,0,7
7,59,374,0,1,0,0,0,7
1,59,374,1,1,0,0,1,7
7,59,374,1,1,0,0,1,7
4,59,374,1,0,1,0,1,7
2,59,374,1,1,0,0,0,7
2,59,373,0,1,0,0,0,7
7,59,373,0,1,0,0,0,7
2,59,373,0,0,1,0,0,7
1,60,373,0,0,1,0,0,7
6,60,373,0,0,1,0,1,7
6,60,373,0,1,0,0,0,7
7,60,373,1,0,1,0,0,7
3,60,373,0,0,1,0,0,7
2,60,373,0,1,0,0,0,7
3,60,372,0,1,0,0,0,7
7,60,372,1,0,1,0,1,7
7,60,372,1,1,0,0,0,7
4,60,372,1,1,0,0,1,7
1,60,372,0,0,1,0,0,7
5,60,372,1,0,1,0,1,7
7,60,372,0,1,0,0,0,7
5,60,372,0,0,1,0,1,7
3,60,371,1,0,1,0,0,7
6,60,371,0,0,1,0,0,7
5,60,371,0,1,0,0,1,7
7,60,371,0,0,1,0,0,7
3,60,371,1,1,0,0,1,7
2,60,371,0,0,1,0,1,7
7,60,371,1,0,1,0,1,7
4,60,371,0,0,1,0,1,7
4,60,370,0,1,0,0,1,7
7,60,370,1,0,1,0,0,7
5,60,370,1,1,0,0,1,7
7,60,370,0,1,0,0,0,7
2,60,370,1,1,0,0,1,7
5,60,370,0,0,1,0,1,7
2,60,370,0,0,1,0,1,7
3,60,369,1,1,0,0,1,7
4,60,369,0,0,1,0,0,7
3,60,369,1,1,0,0,0,7
2,60,369,1,1,0,0,0,8
7,60,369,0,0,1,0,0,8
2,60,369,1,0,1,0,1,8
2,60,369,0,1,0,0,1,8
7,60,369,1,1,0,0,0,8
7,60,368,1,1,0,0,1,8
6,60,368,0,0,1,0,0,8
6,60,368,1,0,1,0,0,8
5,60,368,0,0,1,0,1,8
4,60,368,0,0,1,0,0,8
4,60,368,0,0,1,0,0,8
3,60,368,1,1,0,0,0,8
7,60,368,0,1,0,0,1,8
5,60,367,0,0,1,0,0,8
6,60,367,1,1,0,0,1,8
3,60,367,1,1,0,0,0,8
4,60,367,1,0,1,0,0,8
5,60,367,0,0,1,0,1,8
2,60,367,1,1,0,0,0,8
3,60,367,0,0,1,0,1,8
4,60,366,1,0,1,0,1,8
3,60,366,0,1,0,0,1,8
6,60,366,0,0,1,0,0,8
7,60,366,0,1,0,0,0,8
6,60,366,0,1,0,0,0,8
2,60,366,1,1,0,0,1,8
2,60,366,1,1,0,0,1,8
1,60,366,0,1,0,0,0,8
1,60,365,1,0,1,0,1,8
6,60,365,1,1,0,0,0,8
4,60,365,1,0,1,0,1,8
2,60,365,0,1,0,0,0,8
7,60,365,1,0,1,0,1,8
6,60,365,0,1,0,0,1,8
4,60,365,0,0,1,0,0,8
6,60,364,1,1,0,0,0,8
7,60,364,1,1,0,0,1,8
1,60,364,0,0,1,0,1,8
2,60,364,0,1,0,0,0,8
2,60,364,0,1,0,0,1,8
4,60,364,1,0,1,0,1,8
1,60,364,0,0,1,0,1,8
4,60,363,0,1,0,0,1,8
7,60,363,1,0,1,0,0,8
5,60,363,0,1,0,0,0,8
1,60,363,1,1,0,0,0,8
3,60,363,1,0,1,0,1,8
7,60,363,1,0,1,0,0,8
7,60,363,0,0,1,0,0,8
6,60,362,1,0,1,0,1,8
5,60,362,1,1,0,0,1,8
3,60,362,0,0,1,0,1,8
5,60,362,0,1,0,0,0,8
6,60,362,0,0,1,0,1,8
7,60,362,1,0,1,0,1,8
6,60,362,0,0,1,0,1,8
5,60,361,0,0,1,0,0,8
1,60,361,1,0,1,0,0,8
7,60,361,1,0,1,0,0,8
5,60,361,0,0,1,0,0,8
5,60,361,0,0,1,0,1,8
2,60,361,0,1,0,0,0,8
5,60,361,1,1,0,0,0,8
4,60,360,1,0,1,0,0,8
3,60,360,0,1,0,0,0,8
4,60,360,1,1,0,0,1,8
7,60,360,0,0,1,0,1,8
5,60,360,1,0,1,0,1,8
6,60,360,1,0,1,0,1,8
6,60,360,0,1,0,0,0,8
7,60,359,1,0,1,0,1,8
6,60,359,0,0,1,0,1,8
5,60,359,1,1,0,0,0,8
6,60,359,1,1,0,0,0,8
7,60,359,0,1,0,0,1,8
5,60,359,0,1,0,0,0,8
1,60,359,1,0,1,0,1,8
2,60,358,1,0,1,0,1,8
2,60,358,0,0,1,0,1,8
1,60,358,1,0,1,0,0,8
3,60,358,1,1,0,0,0,8
1,60,358,1,1,0,0,0,8
5,60,358,0,1,0,0,0,8
4,60,358,0,1,0,0,0,8
5,60,357,1,1,0,0,1,8
4,60,357,0,0,1,0,0,8
5,60,357,1,1,0,0,1,8
2,60,357,0,0,1,0,0,8
2,60,357,0,1,0,0,0,8
2,60,357,1,1,0,0,0,8
2,60,356,1,0,1,0,1,9
4,60,356,1,0,1,0,1,9
3,46,356,0,1,0,0,0,9
5,46,356,1,0,1,0,0,9
2,46,356,1,0,1,0,0,9
4,46,356,0,1,0,0,0,9
1,46,356,0,1,0,0,0,9
5,46,355,0,1,0,0,0,9
7,46,355,0,0,1,0,0,9
1,46,355,1,0,1,0,1,9
5,46,355,0,1,0,0,0,9
4,46,355,0,0,1,0,0,9
6,46,355,1,1,0,0,0,9
2,46,354,0,0,1,0,0,9
5,46,354,0,0,1,0,1,9
4,46,354,1,1,0,0,1,9
2,46,354,1,1,0,0,1,9
6,46,354,1,0,1,0,0,9
7,46,354,1,0,1,0,0,9
4,46,354,1,1,0,0,0,9
6,46,353,0,0,1,0,0,9
5,46,353,0,0,1,0,0,9
6,46,353,1,1,0,0,1,9
4,46,353,1,0,1,0,0,9
5,46,353,1,0,1,0,1,9
5,46,353,1,0,1,0,0,9
3,46,352,0,0,1,0,0,9
3,46,352,1,1,0,0,1,9
7,46,352,1,1,0,0,0,9
7,46,352,1,1,0,0,0,9
1,46,352,1,1,0,0,0,9
5,46,352,0,0,1,0,1,9
7,46,352,0,1,0,0,1,9
1,46,351,1,0,1,0,1,9
7,46,351,0,1,0,0,1,9
5,46,351,0,0,1,0,0,9
1,46,351,1,1,0,0,1,9
2,46,351,0,1,0,0,1,9
6,46,351,1,1,0,0,1,9
7,46,350,0,0,1,0,0,9
1,46,350,0,1,0,0,0,9
4,46,350,0,1,0,0,0,9
2,46,350,1,0,1,0,1,9
4,46,350,0,1,0,0,1,9
1,46,350,0,0,1,0,0,9
1,46,349,1,0,1,0,1,9
5,46,349,0,1,0,0,1,9
2,46,349,0,1,0,0,0,9
6,46,349,0,0,1,0,1,9
5,46,349,1,0,1,0,0,9
5,46,349,1,1,0,0,1,9
5,46,348,0,1,0,0,0,9
2,46,348,1,1,0,0,0,9
3,46,348,1,1,0,0,0,9
5,46,348,1,0,1,0,1,9
6,46,348,1,0,1,0,0,9
5,46,348,0,1,0,0,1,9
4,46,348,1,1,0,0,1,9
5,46,347,0,0,1,0,0,9
7,46,347,0,0,1,0,0,9
5,46,347,0,1,0,0,0,9
2,46,347,0,0,1,0,0,9
2,46,347,1,1,0,0,1,9
7,46,347,1,0,1,0,1,9
2,46,346,1,1,0,0,0,9
1,46,346,1,1,0,0,0,9
1,46,346,1,1,0,0,0,9
3,46,346,1,0,1,0,1,9
2,46,346,1,0,1,0,0,9
7,46,346,1,1,0,0,1,9
6,46,345,0,1,0,0,1,9
3,46,345,1,0,1,0,1,9
6,46,345,0,0,1,0,0,9
1,46,345,1,0,1,0,1,9
2,46,345,0,1,0,0,1,9
1,46,345,1,0,1,0,1,9
4,46,344,1,1,0,0,1,9
5,46,344,1,0,1,0,1,9
6,46,344,0,1,0,0,0,9
3,46,344,0,0,1,0,0,9
2,46,344,1,0,1,0,0,9
7,46,344,1,0,1,0,1,10
1,46,343,1,0,1,0,1,10
5,46,343,0,1,0,0,1,10
6,46,343,0,1,0,0,1,10
1,46,343,1,1,0,0,0,10
2,46,343,0,1,0,0,0,10
4,46,343,0,0,1,0,1,10
4,46,342,0,0,1,0,1,10
1,46,342,0,0,1,0,0,10
7,46,342,0,1,0,0,0,10
4,46,342,0,0,1,0,0,10
7,46,342,0,1,0,0,0,10
7,46,342,1,1,0,0,1,10
1,46,341,0,1,0,0,0,10
6,46,341,1,0,1,0,1,10
7,46,341,1,1,0,0,1,10
7,46,341,1,0,1,0,1,10
5,46,341,0,1,0,0,0,10
5,46,340,0,1,0,0,0,10
2,46,340,0,1,0,0,0,10
3,46,340,1,0,1,0,0,10
3,46,340,1,0,1,0,1,10
3,46,340,0,0,1,0,1,10
1,46,340,1,0,1,0,1,10
7,46,339,1,0,1,0,0,10
1,46,339,0,1,0,0,0,10
5,46,339,1,1,0,0,0,10
2,46,339,0,1,0,0,0,10
5,46,339,0,0,1,0,1,10
4,46,339,1,1,0,0,1,10
1,46,338,1,1,0,0,0,10
1,46,338,0,1,0,0,0,10
7,46,338,1,0,1,0,1,10
1,46,338,1,1,0,0,1,10
5,46,338,0,1,0,0,0,10
7,46,338,0,0,1,0,0,10
7,46,337,1,0,1,0,0,10
4,46,337,1,1,0,0,0,10
3,46,337,1,1,0,0,0,10
6,46,337,1,1,0,0,0,10
4,46,337,0,1,0,0,1,10
5,46,337,1,1,0,0,0,10
2,46,336,1,1,0,0,1,10
7,46,336,0,0,1,0,1,10
7,46,336,1,0,1,0,1,10
6,46,336,0,0,1,0,1,10
6,47,336,0,0,1,0,0,10
2,47,335,0,1,0,0,0,10
5,47,335,1,0,1,0,1,10
6,47,335,0,0,1,0,1,10
4,47,335,1,1,0,0,1,10
7,47,335,0,0,1,0,1,10
5,47,335,1,0,1,0,1,10
7,47,334,1,0,1,0,1,10
2,47,334,0,0,1,0,0,10
6,47,334,1,1,0,0,1,10
5,47,334,0,0,1,0,0,10
6,47,334,0,0,1,0,0,10
1,47,334,0,0,1,0,1,10
1,47,333,1,1,0,0,0,10
7,47,333,0,0,1,0,0,10
7,47,333,0,1,0,0,0,10
1,47,333,0,1,0,0,0,10
2,47,333,1,1,0,0,0,10
7,47,332,0,0,1,0,0,10
3,47,332,1,1,0,0,0,10
6,47,332,0,0,1,0,1,10
3,47,332,1,1,0,0,1,10
2,47,332,1,0,1,0,1,10
4,47,332,0,0,1,0,0,10
5,47,331,1,0,1,0,1,10
7,47,331,1,0,1,0,1,10
1,47,331,0,0,1,0,1,10
7,47,331,1,1,0,0,1,11
6,47,331,1,1,0,0,1,11
6,47,330,1,1,0,0,0,11
3,47,330,1,1,0,0,1,11
5,47,330,0,1,0,0,0,11
5,47,330,1,1,0,0,0,11
7,47,330,1,0,1,0,0,11
4,47,330,1,0,1,0,0,11
1,47,329,1,1,0,0,1,11
4,47,329,1,1,0,0,1,11
5,47,329,0,0,1,0,0,11
5,47,329,0,1,0,0,1,11
5,47,329,1,0,1,0,1,11
6,47,328,1,0,1,0,1,11
3,47,328,1,1,0,0,1,11
6,47,328,1,1,0,0,0,11
1,47,328,0,0,1,0,0,11
4,47,328,1,0,1,0,1,11
5,47,328,1,1,0,0,0,11
5,47,327,0,1,0,0,0,11
7,47,327,0,1,0,0,1,11
7,47,327,0,1,0,0,0,11
1,47,327,0,0,1,0,0,11
7,47,327,1,0,1,0,0,11
2,47,326,1,0,1,0,1,11
1,47,326,1,1,0,0,1,11
1,47,326,0,0,1,0,0,11
3,47,326,1,1,0,0,1,11
4,47,326,0,0,1,0,0,11
2,47,325,0,1,0,0,0,11
7,47,325,1,1,0,0,1,11
5,47,325,1,1,0,0,1,11
3,47,325,1,0,1,0,0,11
7,47,325,0,0,1,0,0,11
6,47,325,1,0,1,0,0,11
2,47,324,0,0,1,0,0,11
4,47,324,0,0,1,0,0,11
2,47,324,0,0,1,0,1,11
5,47,324,1,1,0,0,0,11
7,47,324,1,1,0,0,0,11
7,47,323,1,0,1,0,1,11
2,47,323,0,1,0,0,0,11
7,47,323,1,1,0,0,1,11
4,47,323,1,1,0,0,1,11
4,47,323,1,1,0,0,0,11
6,47,322,1,1,0,0,0,11
6,47,322,0,1,0,0,1,11
7,47,322,0,0,1,0,1,11
3,47,322,0,0,1,0,0,11
4,47,322,0,1,0,0,1,11
1,47,322,1,1,0,0,0,11
4,47,321,1,1,0,0,1,11
1,47,321,1,1,0,0,1,11
1,47,321,0,1,0,0,0,11
7,47,321,1,0,1,0,1,11
7,47,321,1,0,1,0,0,11
7,47,320,0,1,0,0,0,11
1,47,320,1,1,0,0,0,11
6,47,320,0,1,0,0,0,11
7,47,320,0,0,1,0,0,11
6,47,320,0,0,1,0,0,11
4,47,319,1,1,0,0,1,11
4,47,319,1,1,0,0,0,11
3,47,319,0,0,1,0,1,11
5,47,319,1,1,0,0,0,11
1,47,319,1,1,0,0,0,11
2,47,319,1,0,1,0,1,11
2,47,318,1,0,1,0,1,11
3,47,318,1,1,0,0,1,12
1,47,318,0,1,0,0,0,12
5,47,318,1,0,1,0,0,12
7,47,318,0,0,1,0,0,12
4,47,317,1,1,0,0,0,12
2,47,317,0,0,1,0,1,12
7,47,317,0,0,1,0,1,12
2,47,317,0,1,0,0,1,12
6,47,317,1,1,0,0,0,12
5,47,316,1,0,1,0,1,12
6,47,316,0,1,0,0,1,12
4,47,316,1,0,1,0,1,12
6,47,316,0,1,0,0,0,12
3,47,316,0,1,0,0,1,12
6,47,315,1,0,1,0,1,12
1,47,315,1,1,0,0,0,12
4,47,315,1,1,0,0,0,12
5,47,315,1,1,0,0,1,12
5,47,315,0,0,1,0,0,12
7,47,314,1,0,1,0,1,12
1,47,314,1,0,1,0,0,12
3,47,314,0,0,1,0,1,12
1,47,314,0,1,0,0,0,12
6,47,314,0,1,0,0,1,12
6,47,313,0,0,1,0,1,12
4,47,313,0,0,1,0,0,12
2,47,313,1,0,1,0,0,12
7,47,313,1,1,0,0,0,12
7,47,313,1,1,0,0,1,12
1,48,313,1,0,1,0,0,12
4,48,312,1,0,1,0,0,12
2,48,312,0,0,1,0,0,12
6,48,312,1,1,0,0,1,12
6,48,312,0,1,0,0,0,12
7,48,312,0,0,1,0,0,12
7,48,311,0,1,0,0,0,12
5,48,311,1,0,1,0,1,12
3,48,311,1,0,1,0,1,12
2,48,311,1,0,1,0,1,12
4,48,311,1,0,1,0,1,12
4,48,310,1,0,1,0,1,12
7,48,310,0,1,0,0,0,12
7,48,310,0,0,1,0,0,12
4,48,310,0,1,0,0,1,12
1,48,310,0,0,1,0,1,12
2,48,309,0,1,0,0,0,12
4,48,309,0,0,1,0,0,12
2,48,309,0,0,1,0,0,12
2,48,309,1,1,0,0,1,12
6,48,309,1,0,1,0,1,12
7,48,308,0,1,0,0,1,12
6,48,308,0,0,1,0,0,12
4,48,308,0,0,1,0,1,12
2,48,308,0,0,1,0,0,12
1,48,308,1,1,0,0,1,12
3,48,307,1,1,0,0,1,12
3,48,307,1,1,0,0,1,12
6,48,307,1,1,0,0,1,12
7,48,307,0,1,0,0,1,12
5,48,307,1,1,0,0,0,12
5,48,306,1,1,0,0,1,12
7,48,306,0,1,0,0,0,12
3,48,306,1,1,0,0,1,12
3,48,306,0,0,1,0,1,13
2,48,306,0,0,1,0,1,13
2,48,305,0,1,0,0,1,13
3,48,305,0,1,0,0,1,13
2,48,305,0,0,1,0,1,13
5,48,305,0,1,0,0,1,13
4,48,305,1,0,1,0,0,13
1,48,304,0,0,1,0,0,13
2,48,304,0,0,1,0,0,13
7,48,304,0,0,1,0,1,13
4,48,304,0,0,1,0,1,13
